entidad,veintiles,media,media_se,propietario,propietario_se,total_hogares,total_hogares_se,factor,valor_promedio,hogares_propietarios,acumulacion_valor,sum_valor,acum_porcen
8,9,369590.31702693773,18100.22351382822,0.6771124984783402,0.040239356022692296,57503,4818.955869633913,1.6724805555555555,618132.6187491667,38936,24067611643.617554,772208697353.2936,0.03116723720686918
8,10,395981.06697643775,23512.88285228597,0.6675104461050332,0.039734987775867994,57677,4813.017600841315,1.6724805555555555,662270.6348862343,38500,25497419443.12002,772208697353.2936,0.033018819304303546
8,11,419614.70116465585,22412.18868361219,0.7445777250854313,0.03642304803577534,57356,4851.074831659794,1.6724805555555555,701797.428523142,42706,29970960982.509304,772208697353.2936,0.03881199614201868
8,12,420681.6955950488,25288.743249161533,0.686570776571468,0.03953797500189006,57844,4972.126088476659,1.6724805555555555,703581.9559608602,39714,27942053799.029602,772208697353.2936,0.03618458830468963
8,13,419400.9004292744,23876.83650503391,0.7132411963843227,0.03741843249872377,57306,4712.138795272369,1.6724805555555555,701439.8509504531,40873,28669951027.89787,772208697353.2936,0.03712720554192498
8,14,478906.34073404386,29385.144528794593,0.7590103795399621,0.03633587593753881,57517,4868.682219550835,1.8659683333333332,893624.0664422692,43656,39012052244.60371,772208697353.2936,0.05052008916542322
8,15,527698.6976905713,28656.263080313263,0.7010071192915437,0.038822556625785716,57590,4788.099055265108,1.8659683333333332,984669.0594318458,40371,39752074598.323044,772208697353.2936,0.051478408278191216
8,16,547959.7188232231,32244.087338338093,0.8027944111776447,0.033333161067981926,57615,4840.3233069443,1.8659683333333332,1022475.4832663715,46253,47292558527.519485,772208697353.2936,0.061243234749378435
8,17,665471.0008673026,41143.74940344932,0.769661751951431,0.03630144524560535,57650,4858.889079142894,1.8659683333333332,1241747.8143700259,44371,55097592271.412415,772208697353.2936,0.07135064971458704
8,18,872829.7787140693,67379.41953219345,0.7779306022250466,0.0355267166091109,57437,4886.877748662011,1.8659683333333332,1628672.727470794,44682,72772354808.85002,772208697353.2936,0.09423923229338597
8,19,1048674.1829895568,69680.17659807515,0.8252368334459049,0.033278275357427556,57741,4873.258385012312,1.8659683333333332,1956792.8174427182,47650,93241177751.14552,772208697353.2936,0.1207460859618973
8,20,1382699.7431910692,149897.96667859942,0.9077584249052253,0.02555826225115498,57241,4865.870784854163,1.8659683333333332,2580073.9353026673,51961,134063221752.2619,772208697353.2936,0.17361009039623207
9,1,434316.6136967541,21427.57557362635,0.24549507640320647,0.04526747241682373,134353,13826.62639763484,2.308810763888889,1002754.8726388382,32983,33073863964.246803,5068476729869.092,0.006525405112218209
9,2,536523.4802541196,38025.22074714868,0.2885183189246218,0.04778846747309372,131749,14117.843791154566,2.308810763888889,1238731.186289839,38012,47086649853.24936,5068476729869.092,0.00929009885273075
9,3,576216.8194451767,32951.852590342474,0.3129486377981817,0.04836629843777249,132763,13922.147631970402,2.308810763888889,1330375.5950688445,41548,55274445223.92035,5068476729869.092,0.010905533983846064
9,4,644131.0171145076,32119.58261700538,0.35322589183752184,0.050896958610891795,132227,14007.77339464693,2.308810763888889,1487176.6256686733,46706,69460071478.48105,5068476729869.092,0.013704328771827085
9,5,637377.5185338502,34213.24328639594,0.40940051932412597,0.05199221560157792,132865,14028.024571128097,2.308810763888889,1471584.075451743,54395,80046815784.19757,5068476729869.092,0.01579307157759507
9,6,771750.235274786,52719.73725617483,0.3991231346070538,0.053226210726278124,133886,14577.657371908175,2.308810763888889,1781825.2502362083,53437,95215395896.87227,5068476729869.092,0.018785801133456417
9,7,770003.2807800967,46163.301946700514,0.48617060056502326,0.054280805867694085,131676,14280.527294676065,2.1775604166666667,1676728.6649302077,64017,107339138942.8371,5068476729869.092,0.02117779061907806
9,8,862499.2237829892,47330.97465376218,0.4420162143108918,0.05240436218302136,133339,14059.274190404569,2.1775604166666667,1878144.1691155625,58938,110694061039.33302,5068476729869.092,0.021839709825834008
9,9,873221.0938864795,44102.97581435202,0.5301118799322492,0.053791398749419746,131659,14197.553984086084,2.1775604166666667,1901491.6890455647,69794,132712710945.24614,5068476729869.092,0.02618394401678033
9,10,992878.403339891,52149.29487878617,0.5661595759059305,0.053156445914708035,133178,14224.01859573054,2.1775604166666667,2162052.709676148,75400.00000000001,163018774309.58157,5068476729869.092,0.03216326778199335
9,11,1107391.2807279641,63735.682277815176,0.5969788884361749,0.053251524422668624,132534,14465.31873552568,2.1775604166666667,2411411.4186750194,79120,190790871445.56754,5068476729869.092,0.03764264523919305
9,12,1066920.1914682242,53628.646156556315,0.5551600084294187,0.05294072949972975,132868,14167.690370843162,2.1775604166666667,2323283.176683626,73763,171372336961.71432,5068476729869.092,0.03381140845568024
9,13,1204046.619481366,74204.50186525178,0.5005683454327761,0.05542106474517276,131962,14619.344612394916,2.1775604166666667,2621884.2584039345,66056,173191186573.1303,5068476729869.092,0.03417026373081592
9,14,1398120.3138622493,79128.25937208337,0.6304602711721733,0.05233362396717382,133052,14426.76541049151,2.4791666666666665,3466173.278116826,83884,290756479261.5518,5068476729869.092,0.05736565338222663
9,15,1449816.646959333,69636.2020251118,0.7391821706006496,0.04763795829463324,133622,14542.848584583375,2.4791666666666665,3594337.1039200127,98771,355016270091.28357,5068476729869.092,0.07004397751283607
9,16,1674670.1979920014,98006.82914531764,0.5893620089092606,0.05627878696322136,131773,14981.041187985958,2.4791666666666665,4151786.5325218365,77662,322436045688.7109,5068476729869.092,0.06361596646751079
9,17,1964457.3272320183,141998.7724313107,0.6604799131542642,0.05656058971723979,132649,15397.803467746,2.4791666666666665,4870217.123762712,87612,426689462647.0987,5068476729869.092,0.0841849505064452
9,18,2339870.388908542,169098.59079797458,0.7101664170285792,0.053960240518252184,132859,15300.966468444834,2.4791666666666665,5800928.672502427,94352,547329222107.94904,5068476729869.092,0.10798692610789305
9,19,2580511.912153014,214618.5468162599,0.7371696574835249,0.0538464403508632,133687,15967.783615977833,2.4791666666666665,6397519.115546013,98550,630475508837.0596,5068476729869.092,0.12439151690716028
9,20,4173948.544595194,337355.48674706044,0.7882282759992046,0.05097418802841814,130754,15810.729206962214,2.4791666666666665,10347914.100142252,103064,1066497418817.061,5068476729869.092,0.21041774001487948
10,1,195619.62741994398,9273.094259002872,0.6223872722107229,0.04696416072758709,24639,2333.785611851204,2.140776041666667,418777.81166037585,15335.000000000002,6421957741.811865,242709628696.242,0.02645942716120722
10,2,212069.41114317064,10576.212693637844,0.6810663632299752,0.046387040618517915,24607,2375.62392491191,2.140776041666667,453993.11454565777,16759,7608470606.670678,242709628696.242,0.03134803776653169
10,3,217126.9906084116,10524.394943634448,0.7216414863209474,0.04237553545842968,24490,2318.525263058717,2.140776041666667,464820.25949367095,17673,8214768446.031647,242709628696.242,0.033846075617843176
10,4,232903.09563519506,13483.311318012647,0.6774600333563845,0.04494983811785771,24583,2297.4703382638404,2.140776041666667,498593.367165826,16654,8303573936.779667,242709628696.242,0.03421196753249466
10,5,257860.64673581452,17650.515572289518,0.7430547081553793,0.042855282037986706,24585,2382.410955955647,2.140776041666667,552021.8946207036,18268,10084335970.931015,242709628696.242,0.04154897366495438
10,6,294499.87855234393,17204.687878492507,0.6708363695247348,0.04614831810831304,24702,2393.347950356639,2.140776041666667,630458.284278601,16571,10447324228.780697,242709628696.242,0.043044539620864485
10,7,296508.25298251346,19431.86417413305,0.7388053603529988,0.043921201156062746,24476,2400.188272037031,2.025,600429.2122895897,18083,10857561445.832651,242709628696.242,0.044734778361105725
10,8,279163.2611774226,20295.242995334716,0.7457009913008295,0.04425979141648745,24715,2463.600490411438,2.025,565305.6038842808,18430,10418582279.587296,242709628696.242,0.04292611848797497
10,9,269047.71225838026,16078.656685236205,0.7263273794959628,0.043044097121371985,24522,2375.0532497332806,2.025,544821.61732322,17811,9703817826.143871,242709628696.242,0.03998118195091664
10,10,314763.7611867108,21491.74759538697,0.7412447386702627,0.04305922481319795,24471,2415.9079109140703,2.025,637396.6164030894,18139,11561737224.935638,242709628696.242,0.0476360879749253
10,11,304440.7138782495,19754.405324281703,0.7692119631651863,0.042147642013836285,24542,2429.243561524792,2.025,616492.4456034553,18878,11638144388.10203,242709628696.242,0.04795089692410802
10,12,284626.4352903017,15854.551012127036,0.7208887447291599,0.045365888160744314,24664,2450.607528249427,2.025,576368.5314628609,17780,10247832489.409666,242709628696.242,0.04222260379391507
10,13,345165.74233128835,26625.59695925226,0.6712065439672802,0.048400022780223824,24450,2461.091373485874,2.025,698960.6282208589,16411,11470642869.732515,242709628696.242,0.04726076559611218
10,14,382084.2139489514,28858.331420477156,0.744106649325313,0.0450093782021511,24604,2473.337493688063,1.5897609624406963,607422.5677008819,18308,11120692369.467745,242709628696.242,0.04581891715299687
10,15,333424.5236932096,19216.13381342982,0.7854583943983064,0.04099011231549158,24564,2443.664205653637,1.5897609624406963,530065.2916878476,19294,10227079737.82533,242709628696.242,0.042137099351030737
10,16,438920.8891794704,33613.29175767325,0.7637708401438379,0.04439269251721275,24472,2485.4210795312356,1.5897609624406963,697779.2952172811,18691,13042192806.9062,242709628696.242,0.05373578657330021
10,17,530677.7181862507,39105.404340884525,0.7242402080286039,0.04699023674353711,24612,2577.449927276879,1.5897609624406963,843650.7200096064,17825,15038074084.171234,242709628696.242,0.06195911618731786
10,18,632297.0701052804,60166.980631331346,0.8058434669060638,0.042256142636679324,24506,2607.143635936778,1.5897609624406963,1005201.198719003,19748,19850713272.30287,242709628696.242,0.08178791001796885
10,19,521298.08746497746,39631.72595177607,0.8775733950542088,0.03376302967649667,24627,2551.901149665849,1.5897609624406963,828739.3492468168,21612,17910714815.922207,242709628696.242,0.07379482599076435
10,20,782618.6897565757,77962.68326757848,0.9369384087567391,0.02614171800707375,24484,2593.5491955273387,1.5897609624406963,1244176.6414514906,22940,28541412154.897194,242709628696.242,0.11759489027366764
11,1,202116.0061234904,9939.667411002174,0.6288222748505109,0.04519518473560298,76427,6990.2233258636825,1.8625,376441.06140500086,48059,18091380970.062935,1016539053624.4916,0.017797034856218984
11,2,225576.81445845793,12239.555097405797,0.6578338317513978,0.0439906519103055,76910,7076.477035883467,1.8625,420136.8169288779,50594,21256402115.69965,1016539053624.4916,0.020910561222325395
11,3,246307.08786833024,11221.515980732436,0.5715157950623838,0.04720589378868256,75340,7051.469965739772,1.8625,458746.9511547651,43058,19752726222.821877,1016539053624.4916,0.019431350081822348
11,4,274473.556159821,16277.928115278566,0.6405979625557825,0.04665699312812534,76861,7282.600553914746,1.8625,511206.9983476666,49237,25170298977.64406,1016539053624.4916,0.0247607791239292
11,5,309578.0019782394,11973.916987387365,0.6510649521925487,0.04373251316776298,75825,6845.080065222406,1.8625,576589.0286844709,49367,28464470579.066277,1016539053624.4916,0.0280013546725781
11,6,332582.4488671398,30480.483717024897,0.7442504231006389,0.0416056879761631,76223,7139.534409164194,1.8625,619434.811015048,56729,35139917394.072655,1016539053624.4916,0.034568192209419334
11,7,359103.07605009305,16675.894204425345,0.6406788160308264,0.0464932123947039,75779,7200.786724642778,1.6628277777777778,597126.5699415406,48550,28990494970.661797,1016539053624.4916,0.028518820666353716
11,8,321786.14079195476,12723.10006669651,0.6758589985334171,0.04369425484183688,76368,6985.716074161458,1.6628277777777778,535074.9334127733,51614,27617357613.16688,1016539053624.4916,0.027168024203985678
11,9,367932.9705179907,21603.28161384721,0.732286650222518,0.04340674034367103,76623,7321.070530556058,1.6628277777777778,611809.1637376071,56110,34328612177.31713,1016539053624.4916,0.03377008689918772
11,10,452007.23327305604,36459.51595645765,0.6171909029711857,0.04812952794705995,75761,7408.518789267438,1.6628277777777778,751610.1832429174,46759,35144540558.25558,1016539053624.4916,0.034572740154888267
11,11,406901.9525728943,22257.933464041995,0.6329110610898812,0.04689596877240975,76412,7237.682020080557,1.6628277777777778,676607.8695702245,48362,32722109788.1552,1016539053624.4916,0.03218972224577484
11,12,387276.11693617696,25472.301957647593,0.6210945247319221,0.049773870052438406,75631,7576.371559009161,1.6628277777777778,643973.48491139,46974,30250010480.227634,1016539053624.4916,0.029757843904147686
11,13,423702.0526020095,28141.432967119727,0.6805335981290095,0.04672714691087732,76537,7549.990448507454,1.6628277777777778,704543.5425680826,52086,36696854958.20115,1016539053624.4916,0.03609979845570884
11,14,449280.6705412565,24775.631570588503,0.6606439199251439,0.04591917098860988,75879,7261.0131493570225,2.16265,971636.8421460484,50128.99999999999,48707183259.939255,1016539053624.4916,0.047914719150506574
11,15,486776.2813859071,23102.232990366574,0.7230156748873326,0.045698747667960095,76109,7615.656132763685,2.16265,1052726.724939232,55028,57929446219.956055,1016539053624.4916,0.05698693622582171
11,16,547632.7647374553,34605.3612634113,0.7219683977640174,0.04438800201067369,76387,7525.27169440422,2.16265,1184337.9986594578,55149,65315056288.070435,1016539053624.4916,0.0642523826853363
11,17,571983.6260675098,43302.527911353885,0.7313733439702863,0.04448876278411506,76463,7498.162108001727,2.16265,1237000.3889149001,55923,69176772749.28796,1016539053624.4916,0.06805126915944519
11,18,710328.8435230979,53279.23181543342,0.8158739345469852,0.03921712789767301,76024,7736.894047371034,2.16265,1536192.6734452278,62026,95283886763.1137,1016539053624.4916,0.09373362137281098
11,19,968695.2517985612,94753.25954334812,0.8501242642249837,0.036805425090925964,76450,7896.877918445819,2.16265,2094948.7863021586,64992,136154911519.3499,1016539053624.4916,0.13393967603496065
11,20,1223991.7304990855,154445.62387696392,0.8528320390150812,0.03749529435808912,75458,7693.748967295602,2.16265,2647065.7159638475,64353,170346620019.42148,1016539053624.4916,0.1675750866747785
12,1,133612.43952455852,7572.601535897654,0.7561670018117745,0.04267535841762902,50227,4942.012994133647,4.716666666666667,630205.339757501,37980,23935198803.98989,741279727517.2045,0.03228902385359564
12,2,148750.16129032258,8637.36036029329,0.756008064516129,0.04457556476494333,49600,4998.642963417678,4.716666666666667,701604.9274193548,37498,26308781568.370964,741279727517.2045,0.035491030702388064
12,3,158681.22113596834,9581.802250080646,0.7952178172294528,0.041716608454884785,50019,4948.978347822189,4.716666666666667,748446.4263579841,39776,29770205054.815174,741279727517.2045,0.040160554713300496
12,4,169540.7318536293,9571.081220312299,0.6818236352729454,0.04705592454767687,50010,5020.0758203909145,4.716666666666667,799667.1185762848,34098,27267049409.21416,741279727517.2045,0.03678375166219734
12,5,192477.72580353738,13464.698056329838,0.6753126819377246,0.048288299589203366,49811,5168.436378945056,4.716666666666667,907853.2733733513,33638,30538368409.732792,741279727517.2045,0.0411968212216137
12,6,214396.05389797883,12132.855364337629,0.6770733076676291,0.046978833004702625,49872,4901.849465268328,4.716666666666667,1011234.7208854668,33767,34146362820.139557,741279727517.2045,0.04606407210744482
12,7,227088.79628145538,16266.710910537817,0.6650705241224555,0.05120944050868002,49912,5248.418222269902,3.0810958333333334,699682.3440194743,33195,23225955409.72645,741279727517.2045,0.03133224145697064
12,8,232920.17836339533,16672.32231177394,0.7436628771140481,0.0448658800568658,49786,5007.218088159016,3.0810958333333334,717649.3910547142,37024,26570251054.40974,741279727517.2045,0.03584375785292613
12,9,230704.7891692014,15719.277738781993,0.6827896065684579,0.04688022700714161,50301,5088.056053213208,3.0810958333333334,710823.5646392716,34345,24413235327.53578,741279727517.2045,0.032933903924910954
12,10,246705.5005809062,16306.106581183336,0.7069628620648212,0.048378228297549015,49922,5074.476564870558,3.0810958333333334,760123.2899002443,35293,26827031270.44932,741279727517.2045,0.0361901590919019
12,11,250678.82892812055,14888.831419286062,0.7061298919904615,0.047705782346780634,49903,5132.856592458286,3.0810958333333334,772365.4953153117,35238,27216615323.920956,741279727517.2045,0.03671571515260315
12,12,265404.5960863021,18936.985092983694,0.6961364776718515,0.05075365165783685,49825,5390.627546593814,3.0810958333333334,817736.9951490216,34685,28363207676.743816,741279727517.2045,0.03826248934628464
12,13,298854.8100242522,21124.980535413102,0.7937550525464835,0.043766285148175994,49480,5184.676858996615,3.0810958333333334,920800.3099373485,39275,36164432172.78936,741279727517.2045,0.04878648481851274
12,14,301843.5273986231,22638.010208657863,0.6479963388913208,0.048809179564073185,50258,5077.841661186535,3.260291666666667,984097.9370150027,32567,32049117514.767593,741279727517.2045,0.043234849578459245
12,15,324642.44465832534,20445.30090199119,0.7203039781841515,0.04902570167743708,49872,5221.074551321302,3.260291666666667,1058429.0569658326,35923,38021947013.383606,741279727517.2045,0.05129230653687497
12,16,362870.59582359105,29250.063754023864,0.635430944126421,0.05323917527749162,49612,5382.026648140827,3.260291666666667,1183063.9796420222,31524.999999999996,37296091958.214745,741279727517.2045,0.050313114703853995
12,17,368905.4113156535,31977.365811257747,0.6841079877539661,0.047892391722162336,50302,5191.8318871442125,3.260291666666667,1202739.2383006641,34412,41388662668.40245,741279727517.2045,0.055834067939544256
12,18,492151.7948717949,47905.87536202042,0.7765108094519859,0.045685790859573035,49725,5432.208826613724,3.260291666666667,1604558.3955555556,38612,61955208769.19111,741279727517.2045,0.08357871727680989
12,19,484766.49501126487,42276.56076684835,0.848225780495655,0.038467382159534096,49712,5420.763727476782,3.260291666666667,1580480.1639644352,42167,66644107073.888344,741279727517.2045,0.0899041274163829
12,20,678138.7164808677,57256.36789383745,0.9010344481269459,0.030373685503718995,49785,5503.797710619301,3.260291666666667,2210930.006186602,44858,99177898217.5186,741279727517.2045,0.13379281064342444
13,1,150243.92529934156,7694.438909490108,0.7300653747920426,0.04528755818054608,42677,4423.539074837955,2.624869791666667,394370.74089966493,31157,12287409174.210861,543085598466.40656,0.022625179546113334
13,2,207943.07158535722,10498.290204988969,0.7086313106280535,0.0459516842653486,42369,4348.591961355219,2.624869791666667,545823.4869907834,30024,16387804373.41128,543085598466.40656,0.03017536171036024
13,3,232070.4499145139,14458.446352527837,0.6944984425135255,0.04663668170581597,42697,4340.211433730023,2.624869791666667,609154.7135190998,29653,18063264719.981865,543085598466.40656,0.03326043771182637
13,4,262176.4580217902,19410.496810912966,0.695221818699708,0.04730408300934097,42129,4443.32475476529,2.624869791666667,688179.064747561,29289,20156076627.391315,543085598466.40656,0.03711399581264739
13,5,266508.81896430085,15124.243899855075,0.680494802690372,0.04975797264835945,42522,4439.296084730009,2.624869791666667,699550.9481121538,28935.999999999996,20242206234.57328,543085598466.40656,0.03727258887316157
13,6,272110.2280743005,15266.47365026372,0.6741829296966847,0.04881673404958406,42530,4509.071409631914,2.624869791666667,714253.9176757584,28673,20479802581.51702,543085598466.40656,0.03771008223998014
13,7,285291.5255029323,14913.710150247109,0.6570714269024978,0.04853220278645462,42799,4393.86467051757,2.2127048611111113,631265.945314143,28122,17752460914.12433,543085598466.40656,0.032688145228403506
13,8,317301.49932494847,16430.94982134928,0.7570288258840806,0.04420451941590559,42219,4428.654133747719,2.2127048611111113,702094.5699941575,31961,22439644551.583267,543085598466.40656,0.041318798758334795
13,9,345312.85459940654,18582.115975218807,0.6775311572700297,0.04989598561842462,42125,4415.862105153533,2.2127048611111113,764075.4319762612,28541,21807476904.03447,543085598466.40656,0.04015476927691613
13,10,339196.5483280964,17645.867043061637,0.7328002626272101,0.04611635711986644,42646,4526.855505533271,2.2127048611111113,750541.8513576889,31251,23455183396.779137,543085598466.40656,0.04318874126475294
13,11,350791.15990724525,21238.406610936305,0.6842790213430505,0.048064993069036666,42262,4487.425185034993,2.2127048611111113,776197.3047615667,28919,22446849856.399746,543085598466.40656,0.04133206610483933
13,12,376954.77126645163,21880.354555761907,0.6406187460268877,0.051748595367722035,42473,4577.510591553043,2.2127048611111113,834089.6548003046,27209.000000000004,22694745417.46149,543085598466.40656,0.04178852372728737
13,13,346577.9170662114,18841.53332135275,0.8021844376359426,0.041648646831228986,42757,4396.236476824947,2.2127048611111113,766874.6418461696,34299,26303033340.68177,543085598466.40656,0.04843257382437989
13,14,449030.1245966507,31044.746494843144,0.7977012035706715,0.04331562265912748,42457,4501.039226602373,2.18125,979446.9592764443,33868,33171909616.774616,543085598466.40656,0.061080444243867237
13,15,440257.6523862586,25836.954168167118,0.835842480855402,0.03733427255364727,42179,4432.588310278245,2.18125,960312.0042675266,35255,33855799710.45165,543085598466.40656,0.06233971183558434
13,16,416422.265954456,24169.763496113246,0.6939368381594977,0.04816189594492837,42684,4492.329591432257,2.18125,908321.0676131571,29620,26904470022.701714,543085598466.40656,0.04954001744600844
13,17,502558.70102364983,37785.52596098496,0.7807977409106954,0.0434191862501248,42495,4513.347799600085,2.18125,1096206.1666078363,33180,36372120608.048004,543085598466.40656,0.06697308989735228
13,18,509735.40089270956,30721.006556365683,0.8272441725905109,0.04001814481074155,42343,4454.454403882665,2.18125,1111860.3431972226,35028,38946244101.512314,543085598466.40656,0.07171290163372174
13,19,510413.6326242802,36743.0563215688,0.7988012692443295,0.04110346516222972,42545,4412.923451612816,2.18125,1113339.7361617112,33985,37836850933.45576,543085598466.40656,0.06967014231329542
13,20,874879.3308302838,134703.62336650904,0.8901192909082268,0.03536219481775448,42082,4506.344244896799,2.18125,1908330.5403735565,37458,71482245381.31268,543085598466.40656,0.13162242855116757
14,1,265966.3940520446,13909.974820800024,0.34714191996501204,0.04525233986593658,114325,11167.14144628266,1.6245069444444444,432064.25412639405,39687,17147334053.5142,1863339253170.6926,0.009202475622373103
14,2,330819.398580763,16422.79250035965,0.39952926298039765,0.047110149037602564,113864,11225.898357939062,1.6245069444444444,537418.4103513841,45492,24448238323.705166,1863339253170.6926,0.01312065866808934
14,3,376035.5640231801,17882.264020117273,0.4771859261023348,0.048666583195624835,113373,11046.310154924917,1.6245069444444444,610872.3851137395,54100,33048196034.65331,1863339253170.6926,0.017736005925071286
14,4,358112.81871242373,14652.408048175701,0.4595339447930838,0.04958672093859165,113935,11370.03675915349,1.6245069444444444,581756.7608929067,52357,30459038730.069916,1863339253170.6926,0.016346480480266944
14,5,400976.5230155312,34362.9427978922,0.43881129637605365,0.050637194411101726,113771,11596.112526702529,1.6245069444444444,651389.146197918,49924,32519951734.78486,1863339253170.6926,0.01745251256820158
14,6,437569.1860770348,28168.004155424445,0.4730675673310817,0.05011735663224208,114286,11493.425058349909,1.6245069444444444,710834.1814570463,54065,38431250020.47521,1863339253170.6926,0.02062493448526879
14,7,440932.1947174339,21709.298700884392,0.4516029429927484,0.04924348252676135,113354,11283.777372165718,1.4216645833333332,626857.6848812128,51191,32089471746.75416,1863339253170.6926,0.017221486474966984
14,8,488208.7008468918,39881.60390768274,0.5280686650033384,0.04871329679796904,113828,11070.041698162097,1.4216645833333332,694069.0192692043,60109,41719794679.2526,1863339253170.6926,0.02238980078816105
14,9,509773.06282768416,29014.164136944015,0.49759771344403725,0.0501706183007157,114058,11437.469905150407,1.4216645833333332,724726.3089594766,56755,41131841664.995094,1863339253170.6926,0.02207426350032845
14,10,526777.0150459103,42164.681824816114,0.6107112133288857,0.04942190649850855,113918,11555.198815288553,1.4216645833333332,748900.225604821,69571,52101737595.553,1863339253170.6926,0.027961487693073453
14,11,536443.8361466131,29648.43324049979,0.49668827570434615,0.051004651936791254,113687,11592.116305805512,1.4216645833333332,762643.2027971096,56467,43064173732.34439,1863339253170.6926,0.023111289937710267
14,12,521786.63548690535,29454.30327054157,0.5078989705404003,0.049522344774840604,113749,11249.451572896221,1.4216645833333332,741805.5797283931,57773,42856333757.64845,1863339253170.6926,0.0229997482663038
14,13,647614.0954319709,41494.68840215188,0.6023287647193023,0.04981338524986961,113966,11485.909269121687,1.4216645833333332,920690.0231430865,68645,63200766638.65717,1863339253170.6926,0.03391801387273605
14,14,694969.9638445579,43145.160785730404,0.7206313633140445,0.04596340675018691,114229,11657.863786476353,2.047115277777778,1422683.6305828644,82317,117111048418.68965,1863339253170.6926,0.06285009464562684
14,15,725720.6640762981,69780.09011623637,0.6764570823030731,0.047670051894410356,113240,11461.415094274347,2.047115277777778,1485633.8588296245,76602,113802524854.0669,1863339253170.6926,0.061074506244860355
14,16,800110.4869734386,76802.26976109602,0.6998589117804281,0.049057693910408755,114113,12320.686661845562,2.047115277777778,1637918.401793544,79863,130809077322.4378,1863339253170.6926,0.07020142848375606
14,17,930624.731144882,85435.7849383123,0.6148936920418885,0.05086637066011338,113444,11748.39706925713,2.047115277777778,1905096.105004525,69756,132891883900.69565,1863339253170.6926,0.0713192102160486
14,18,1049689.101469081,104652.59987868142,0.8463903708181125,0.03854991791082054,114153,12727.598046862342,2.047115277777778,2148834.5965341837,96618,207616101047.93976,1863339253170.6926,0.11142152492878382
14,19,1547947.0663766672,158237.88942430844,0.8565900614064971,0.04027211754408968,114483,13002.562596070164,2.047115277777778,3168826.0887709674,98065,310750930395.32495,1863339253170.6926,0.16677098916182087
14,20,1740295.319148936,212879.11514704034,0.8912056737588653,0.03535726665876812,112800,12670.564361205152,2.047115277777778,3562585.135674941,100528,358139558519.13043,1863339253170.6926,0.1922030880365524
15,1,272207.82668586815,12621.520691573316,0.5346523907916432,0.04517751998530625,239565,21518.62140163573,1.5719805555555555,427905.41062022134,128084,54807836613.88043,3689554711484.8374,0.014854864854903688
15,2,301447.13251880486,13885.185635048712,0.5914164241809293,0.047407073145447676,238502,22993.069588047245,1.5719805555555555,473869.03084754,141054,66841122277.16891,3689554711484.8374,0.01811631145327809
15,3,351306.58553803747,16028.044436949103,0.5507109960668303,0.047242237188198324,237976,22601.91570782354,1.5719805555555555,552247.1215044095,131056,72375298755.88188,3689554711484.8374,0.019616269283280235
15,4,362184.9111993008,17607.70604181258,0.5121084259255387,0.047198182281437864,239131,22499.550098185544,1.5719805555555555,569347.6379209164,122461,69722881087.43335,3689554711484.8374,0.018897370154289928
15,5,388198.76170820766,15155.245650759889,0.44459020228774826,0.04674008497228064,239362,22781.472557929028,1.5719805555555555,610240.905096047,106418,64940616638.51112,3689554711484.8374,0.017601207114875984
15,6,428639.02988103655,17832.403291332706,0.5703675187567212,0.049560934528516024,238981,23742.88793700093,1.5719805555555555,673812.2203251862,136307,91845322315.86514,3689554711484.8374,0.024893335239065364
15,7,439331.93588472303,19044.96478953128,0.5380553707631994,0.04771904035526369,239007,22734.45163671556,1.57099375,690187.7254503006,128599,88757451305.18321,3689554711484.8374,0.02405641283185183
15,8,491958.50824871496,23711.82434747461,0.5437758166690503,0.05098054743288113,237734,24295.83701170047,1.57099375,772863.7417180546,129274,99911187346.85979,3689554711484.8374,0.02707947033170601
15,9,517257.56964069436,21026.74918342846,0.5992464002153142,0.04795289801575089,237792,23011.06639014692,1.57099375,812608.4090457206,142496,115793447855.379,3689554711484.8374,0.0313841254325183
15,10,515817.194350344,27323.200620036165,0.7152811218913702,0.04584672298982252,238811,24782.510395987836,1.57099375,810345.5884669258,170817,138420802385.15485,3689554711484.8374,0.037516939904503624
15,11,494740.5136598788,20257.405088543066,0.612166331937352,0.05042624360549385,239497,24415.184042415356,1.57099375,777234.2548314593,146612,113951868569.3499,3689554711484.8374,0.030884992222676842
15,12,565529.3851717903,30646.8306892596,0.6396172393007836,0.0496130497464463,238896,24285.001946539305,1.57099375,888443.1295462252,152802,135755887080.9223,3689554711484.8374,0.036794653473586306
15,13,580438.2737631374,26797.012964961235,0.7328503127698561,0.04324112529107495,237395,23243.473549359063,1.57099375,911864.9003426778,173975,158641696037.11737,3689554711484.8374,0.04299751824882766
15,14,636551.403075565,31843.859507967536,0.7145462646418295,0.04723912952398848,240151,24912.16437648412,1.9789791666666667,1259721.965198979,171599,216167029506.1796,3689554711484.8374,0.05858892099723995
15,15,669936.4405000798,40163.79434487903,0.7710556586426647,0.04455545719399486,238202,25136.862635609123,1.9789791666666667,1325790.2587404808,183667,243503919452.0879,3689554711484.8374,0.06599818636490454
15,16,712912.951720029,71340.46685945924,0.7045342977859268,0.05462657588494739,238339,27365.1899468983,1.9789791666666667,1410839.8791007765,167918,236905410818.84418,3689554711484.8374,0.06420975682550677
15,17,850946.1451623614,64914.30547416741,0.7781932731257055,0.04658685364850736,240944,26424.109784154014,1.9789791666666667,1684004.6932316225,187501,315752563985.62244,3689554711484.8374,0.0855801278682082
